id,username,location,tweet
1196773154280083457,Obedient Preacher 🤝❤,Nigeria,"@DavidHundeyin Finally, we have an anthem for Peter Obi. 🙂✊

#ObidientAnthem 

https://t.co/4rOe2dfwIp"
1145611914162167808,StarWorld Films,"Lagos, Nigeria",RT @kaylayechi: peter obi has done enough media tour.He is accesible any fucking time.Where is tinubu and atiku. In all that happened yeste…
1049903945248845824,•Olatunde Aluko•,Mars,@airykohnie About supporting Peter Obi.
78993586,ace,,RT @amostunde12: @ShehuSani The attack on the President Convoy in Katsina was carried out by IPOB and Peter Obi Supporters....The Peace Lov…
2862348050,Abdulrasheed Kogi,Nigeria,"RT @DeeOneAyekooto: ""IPOB is formed because of bad leadership. When I become President, I'll discuss with them.....""

Peter Obi on Arise TV…"
1185320154978275331,"Oludayo, J. Oluwaseun","Ibadan, Nigeria","RT @Nkemchor_: Peter Obi on Arise tv has cleared the air about talks of Obidients attacking people online.
His response is that some people…"
1214597872706097161,Peter Obi is President 2023,Spirit!,RT @ilynem: Peter Obi is the candidate Tolu Ogunlesi claimed Buhari was.
1065225873715023872,Tyrone,Nigga Earth,"RT @adaigbo_2022: After watching Peter Obi's interview  this morning, once I get home, I will  kiss my PVC, dust it again. 😁😁😁"
1536641903084687365,Ologbotsere,,"RT @Ifeanyicc: When was the last time Nigerians were this keen to watch and listen to any presidential candidate live on TV? 
Anytime Peter…"
754182033367326720,Premium Henny&Ice🍷,Enugu State,"RT @firstladyship: “If I am qualified to be Vice President, I am qualified to be the President.”

Peter Obi is the Real Nuggets on Arise TV…"
730212309826568192,NI3RIA,"Lagos, Nigeria","RT @AriyoAristotle: Every Presidential candidate must debate like Peter Obi.

Bring them on."
801957679,Chukwuemeka🧑🏾‍🦱,"Minas-Tirith, Gondor",RT @ChigozieIAlex: Peter Obi currently defending OBIdients on Arise TV with his full chest 🔥
239980312,Maryam,Nigeria,"RT @DeeOneAyekooto: ""Morocco's export for 2021 is 50billion dollars and that of Nigeria is under 30billion dollars.....""

Peter Obi on Aris…"
1441906237386358789,BAT SHINES THE LIGHT,,@Eebrokaka01 They have metamorphosise into Peter Obi proponents and supporters.
321519215,ADA OBI,Nigeria,"RT @fnisbc: I don't believe someone that claims to be wise, will finish watching Peter Obi on Arise TV and still say: I won't vote for PO b…"
1193994081627717633,OSAZ,"Lagos, Nigeria","RT @firstladyship: Morocco’s Tangier to Rabat, you see farmlands. In Nigeria u see vast land &amp; people looking for food. These people can be…"
82862963,T,,"RT @AfamDeluxo: Only Peter Obi is prepared to rescue Nigeria. 

He is the only Presidential candidate consistently speaking to Nigerians on…"
1175064276635213825,EmilokanEgbekiniyiwa,I dey where I dey,RT @Nedunaija: Femi Otedola has a longstanding personal relationship with Tinubu. He lives &amp; does business in Lagos. He's among Lagos' 1%.…
1475004754124288004,New Nigeria,,RT @dubyibe: Peter Obi is a gift to humanity. We can't afford to lose him. #TheMorningShow #PeterObiForPresident2023
2379255124,PETER_OBI_4_PRESIDENT,Nigeria,"RT @ChigozieIAlex: Rufai am building a team, that team has to be formidable full of competent people just like my team in Anambra. I want t…"
847931547403595776,Godwins Nduka,,"Omo, Peter Obi supporters mean business sha. 😂

PO is not Jonathan that they rubbished with lies, or Atiku that they overran with propaganda in 2019. https://t.co/tTSdzqAu0P"
1538613244268531715,PETER OBI SUPPORTER 💪💪💪💪💪,,"RT @UchePOkoye: On Arise Tv, Peter Obi talked about how he supported UMZA Rice, in Kano State in 2019.

This is the biggest rice milling fa…"
988409603309350912,call_mesugar,,"RT @novieverest: Peter Obi on Arise TV was boom!!!
See Rufai thinking of how to pull his shirts and enter the streets to campaign for Peter…"
192853563,Godilo,"Lagos, Nigeria","RT @AfamDeluxo: ""I want to show people love, when they show me hatred"" - Peter Obi."
338289153,ECHOES FROM THE SOUL SIDE,Mental space,"RT @OnyinyefriMata: @OyesileJohn A Yoruba named Nasiru did a kit and Peter Obi is blamed for it??? You no well at all..

We have 16 preside…"
1333860563017928707,NAS™,global ,RT @ChuksGlorious: @firstladyship Peter Obi was on fire and it is burning PDP and APC
1403686189996064776,HRM Joke ⭐⭐,,RT @Spotlight_Abby: I visited the largest producer of rice in Kano and I'm supporting him financially and he is doing well. Let's remove th…
918545536613081089,General,"Lagos, Nigeria",RT @thecableng: ‘I would offer an equivalent’ — Peter Obi speaks on how to tackle petrol subsidy | TheCable https://t.co/xr9Kx583Dt https:/…
51220746,Chidozie Ndukaku,,"RT @Chude__: ""They said I'm qualified to be the Vice President bcuz of my knowledge of the economy. But Nigeria's problem is the economy. W…"
1061157669879382019,ƝDỤBE$T,"Enugu, Nigeria",RT @ChifeObi: NEPA restored light in my area just before Peter Obi’s interview on Arise TV and took it immediately the interview ended.😄😄😄…
1475004754124288004,New Nigeria,,RT @sadiqdey4u: The way i was just having goosebumps watching peter obi speak ehn! That man command respect Abeg. #TheMorningShow
947782291887181824,FCBkola❤️💙,"Lagos, Nigeria","RT @urchilla01: Rufai: when are we going to see your manifesto? 

Peter Obi: ""I can hire professionals to write something I don't believe i…"
757569715283881985,nuvo,,"RT @firstladyship: Will Tinubu &amp; Atiku make themselves available on Arise TV? Peter Obi should not be the only one in front of cameras, tel…"
4454606961,Otunba Adewole Odugbesan,,"RT @DeeOneAyekooto: ""Morocco's export for 2021 is 50billion dollars and that of Nigeria is under 30billion dollars.....""

Peter Obi on Aris…"
936520538,Saheed Ariwajoye 🔴,"Offa, Abuja","RT @fimiletoks: Are you joking here? I gave you an easier option in Kwankwaso but you want Tinubu. Tinubu head to head with Peter Obi, bros…"
892063081014202368,Eze Usiade,somewhere on earth,"RT @Chude__: ""If you're part of my team and you agree with me in 3 meetings....you're out. I need people who would say, You're wrong Sir!""…"
1183818868403429376,Tife 🥏𓃵,,"RT @Princenechecfr: Peter Obi makes supporting him very easy.
Facts Choke, Track Records over choke."
2332603056,Chidiebere Iwuoha,Nigeria,RT @peter_pentane: It's not making sense if it's not Peter Obi. ✊🇳🇬 https://t.co/y78TSty5PF
236101255,SKOOB,Nigeria,"RT @AFNewsNG: The statement from Kwankwaso is the reason why we have all the problems we have in Nigeria - Peter Obi replies. 

Valhalla |…"
2588287864,Nnadi🥣,Citizen of Earth 🌍,"RT @Emmycoo97796178: @modili_stephen Hahahahhahahahahaha
That saint Peter Obi made my day this morning.1 of my Apc frnd called me after the…"
1304082325530181637,peterobiforpresident2023,Nigeria,"RT @Pennywort16: @adeyanjudeji Lol you this stomach activists want Peter Obi to sound like Buhari so badly, so y'all can have something to…"
1457355497082871811,cryptoprofitnews,,"RT @Sports_Doctor2: On Arise Tv, Peter Obi talked about how he supported UMZA Rice, one of the biggest rice milling factory in Nigeria loca…"
735464536497639424,Emmanuel E,"Lagos, Nigeria","RT @firstladyship: By the way, Peter Obi is no threat to Otedola &amp; Co. He simply want to fix Nigeria for all. So they should feel free to t…"
348863001,Obi-dient🇳🇬Gooner,worldwide,"RT @UdenyiSimon: @ChigozieIAlex After watching Peter Obi's interview  this morning, once I get home, I will  kiss my PVC, dust it again. 😁😁😁"
817868783033446400,CRUZE☘️,Ogbe📍,"RT @Morris_Monye: Did I tell you I am an ADC member? Wtf! Did they tie me and him with umbilical cord? 

I only supported him because of hi…"
364157551,Saintprince ⭐⭐,Everywhere ,"RT @Sports_Doctor2: On Arise Tv, Peter Obi talked about how he supported UMZA Rice, one of the biggest rice milling factory in Nigeria loca…"
259782753,4rte,United Kingdom,"RT @urchilla01: Rufai: when are we going to see your manifesto? 

Peter Obi: ""I can hire professionals to write something I don't believe i…"
2650434895,4PF,"Ekiti, Nigeria","RT @Elkrosmediahub: Peter Obi’s response to Kwankwaso.  

Again, Nigeria as a nation will be lucky to have this man as president. https://t…"
1565198419,Uche Samuel,Earth 🌍,"RT @von_Bismack: Atiku has a clear plan and a paper on what he intends to do

Peter Obi has been everywhere itemizing what he intends to do…"
1484633960193957888,Peter Obi's Universe,,"RT @iamobiemeka: When someone like Asari Dokubo is against Peter Obi, that will prove to you that Peter Obi is a thorn on the flesh of crim…"
3588818595,Take back Nigeria,Nigeria,"RT @Nkemchor_: I go on Facebook and I see comments from Ghanaians, Cameroonians etc recognizing the Obidient movement. It has grown bigger…"
1210165243596410881,Sege of Lagos🥰 (SHOLANKS WORLD).,"Lagos, Nigeria",@HolyGhostJoy @Qdpaper2 @Gbolahanguitar 😂😂😂😂 Peter Obi will not kill us with lies
1145997487272054784,Okoye Janefrances Onyinye,"Lagos, Nigeria","RT @walegates: Even if Peter Obi wins, Femi Otedola will still be absolutely fine and probably get good govt business deals. 

As we dey so…"
923911684116369408,Okangba Blessing c.,,"@Nkemchor_ Infact, that the trolls are paid person from opposition group who disguised as Peter Obi supporters. Our man has been updated to the reality and we are ready for these trolls.!!!!"
4308224723,Foundational African,"Federal Capital Territory, Nig","RT @Ndubuis54825760: Rufai am building a team, that team has to be formidable full of competent people just like my team in Anambra. I want…"
1023588347753766913,Six Strokes Of KeNn,The Guy Next Door,"RT @Makavelli275: After watching that Peter Obi’s interview this morning, I am now more willing, and prepared to financially support his ca…"
4575838763,Mbauwa,Dubai United Arab Emirates,"RT @AlRaheemmuhd: "" The vast land in The North should be farms, while Kano and Kaduna become a processing hubs and that's what I want to do…"
1481543968710135808,Emmanuel Ojiemen,,"RT @UchePOkoye: So you guys have heard it from Peter Obi, those who are asking why he didn't conduct local government elections can now see…"
540310624,Black Voldemort🌚, Nigeria,"RT @IkukuomaC: Mr Peter Obi resounding response to Rabiu Kwankwaso "" His comments is the reason we have 100m Nigerians living in poverty ""…"
4688699540,Odun Joy,"England, United Kingdom","RT @akureketical_: Nigeria problem is economy. So why do you want someone who has knowledge of the economy to be Vice? 

You want to use pe…"
1501199381449650183,CHUKWUBUIKEM,Everywhere 🌎,RT @peter_pentane: It's not making sense if it's not Peter Obi. ✊🇳🇬 https://t.co/y78TSty5PF
2415355421,Prince of Zion,World,RT @abiri_olubunmi: @DanielF84471347 @firstladyship Peter Obi is telling you how he is going to it unlike Buhari that want to use body odou…
860021392758231040,Anayochukwu💙♥️,"Asaba, Nigeria",RT @adaigbo_2022: Some of us are hide inside office restroom streaming Peter Obi's interview on Arise TV. 😂😂😂😂😂😂 E choke!! 😁😁😁
1099303822030188545,OBI-dient Citizen 🇳🇬🇺🇲,"Jupiter, NC",RT @peter_pentane: It's not making sense if it's not Peter Obi. ✊🇳🇬 https://t.co/y78TSty5PF
3002385860,Peter Obi's Sishya (Pupil),Nigeria,RT @Spotlight_Abby: I visited the largest producer of rice in Kano and I'm supporting him financially and he is doing well. Let's remove th…
3052279815,Ekwonna,Lagos,RT @adaigbo_2022: Some of us are hide inside office restroom streaming Peter Obi's interview on Arise TV. 😂😂😂😂😂😂 E choke!! 😁😁😁
260316020,Billionaire🔥,"Paris, France","RT @OBIdient_FC: Peter Obi on Arise TV 

""The comments from Kwankwaso is why we are where we are today, we vote for Incompetence based on t…"
105397808,Justice {},"Berlin, Germany","RT @urchilla01: Rufai: when are we going to see your manifesto? 

Peter Obi: ""I can hire professionals to write something I don't believe i…"
1316377605852012544,God’son #GGMU #PETEROBIFORPRESIDENT2023,,"RT @AriyoAristotle: Every Presidential candidate must debate like Peter Obi.

Bring them on."
526111327,AGBAHOWE ZINO E,lagos,"RT @ifeanyianeke: If your woman does not look at you the way Tundun MKO-Abiola looks at Peter Obi, my brother just know that you are single…"
1393563317822754816,Egbụnịke,,"RT @iam_paulash: Omojuwa did strong thing to Goodluck Jonathan, but these generation won’t let him getaway with Peter Obi, if you sneeze th…"
1393563317822754816,Egbụnịke,,RT @Adebayoyinkz: Peter Obi making so much sense on ARISE TV #TheMorningShow. That’s my candidate. The only qualified candidate. #OBIdients
1393563317822754816,Egbụnịke,,"RT @ChigozieIAlex: Once Peter Obi becomes the President of Nigeria the religious, ethic and tribal differences in Nigeria will die a natura…"
374069910,destiny onyii,Enugu,RT @thekaysie: Peter Obi just dey burst my head for this arise tv interview I swear.
1185320154978275331,"Oludayo, J. Oluwaseun","Ibadan, Nigeria","RT @firstladyship: Even Rufai, Rotus, Tundun of Arise TV crew, fell under Peter Obi’s spell on #TheMorningShow. Anyone that listen to Peter…"
878488262,chuks,,"RT @urchilla01: Rufai: when are we going to see your manifesto? 

Peter Obi: ""I can hire professionals to write something I don't believe i…"
1007515091561078784,the minister .,"Lagos, Nigeria","RT @madona1996: Peter Obi just finished on Arise TV.
Rufai and Tundun Abiola came prepared but Peter Obi came more prepared. As usual no in…"
1488875242479140868,Jude Chukwudindu,"Lagos, Nigeria","RT @iAmPODii: Without sentiments, it is safe to say that we have our president right here! I listened attentively to the show and the clari…"
3854768417,Nwammuo Peter Obi👻,I dey here,"RT @AlRaheemmuhd: "" The vast land in The North should be farms, while Kano and Kaduna become a processing hubs and that's what I want to do…"
1004744205619613696,Onoja Matthew,"Lagos, Nigeria","RT @Spotlight_Abby: Brethren, Peter Obi has finished work on Arise TV! Jeez! Man is in a class of his own!

OBIdients, you all make me prou…"
208284590,Jerry Laurence Esq.,Kaduna↔Abuja↔Benin,"RT @DaminaboEric: Peter Obi Said Morocco Has the best Port. 

I had to Go and Verify on google

See Result; https://t.co/tnmO5PVKiC"
50469056,Factory A/C,,"RT @UchePOkoye: Peter Obi was in Egypt to study how to fix Nigeria's epileptic power supply, while Emi Lokan was in France to meet a Crimin…"
1162421070953099264,Tocrah,,RT @ChigozieIAlex: Doyin Okupe giving it back to Kwankwaso 🔥 Our DG is doing what Obidients expect their President to do &amp; I like it. Peter…
1086189024635686912,Feranmi,Lagos,"RT @ManLikeIcey: I’ve said it numerous times and will say it again, everyone is free to support for their preferred candidate, don’t bully…"
144122538,Igwe Onyekachi G.,Nigeria,"RT @Shehusky: Peter Obi is not the ""blood of dogs &amp; baboon will flow if I lose"" politician. He's the ""I love Nigerians even if I lose"" poli…"
1501201347080765455,Trix,around the world,RT @urchilla01: Peter Obi on @ARISEtv addressing the allegations made by Mahdi Shehu that he made Northerners wear tags while he was Govern…
1166015239978139648,Marvjosh😋😍😘,Lagos,"RT @Iamikkenna: ""They said I'm qualified to be the vice president because of my knowledge of the economy. But Nigeria problem is the econom…"
1557992006,Nwachimelueze👑,Abuja Nigeria,"RT @AlRaheemmuhd: "" The vast land in The North should be farms, while Kano and Kaduna become a processing hubs and that's what I want to do…"
706206337,I'm O'jay,Atlantic Ocean,"RT @IkukuomaC: Mr Peter Obi resounding response to Rabiu Kwankwaso "" His comments is the reason we have 100m Nigerians living in poverty ""…"
1540073091157688321,Slade Clemens,,RT @Femiotunba1: Peter Obi just said Morocco run the best sea port in Africa but I just check Google Morocco is not even in first 10 https:…
78993586,ace,,"RT @ChimaIheke1: @ShehuSani After watching Mr. Peter Obi this morning on arise tv morning show, I came to a conclusion, anyone routing for…"
2223587780,ObiDient Lulu 🔴,Owerri,"RT @Spotlight_Abby: Brethren, Peter Obi has finished work on Arise TV! Jeez! Man is in a class of his own!

OBIdients, you all make me prou…"
984207222132629505,Maraturn,"Lagos, Nigeria","RT @Spotlight_Abby: Brethren, Peter Obi has finished work on Arise TV! Jeez! Man is in a class of his own!

OBIdients, you all make me prou…"
709434905,Edibo Jethro,Nigeria,RT @scarfizal: A victim of SARS who was arrested on the orders of Peter Obi narrates his story https://t.co/ErE7LBxvE7
501820752,Ze Lord,"Lagos, Nigeria","RT @adaigbo_2022: In 2007 when Peter Obi wanted to conduct LG election,PDP ran to court to get injunction to stop him,Obi was managing the…"
1247177866418274304,Paschalinegold✨📚📝🌟❤️‍🔥🦋💯,Giant of Africa🇳🇬,RT @dubyibe: Even @YeleSowore keenly listened to Peter Obi's lecture this morning on @ARISEtv. Who no like better thing?? 😂😂 #TheMorningSho…
861881129946812416,aisha,"Lagos, Nigeria","RT @Abaje19: #TheMorningShow president of Nigeria Abba kyari 
Arise news : How do you respond to the comment made by Kwakwanso that the nor…"
392244077,ibrah!m,"Abuja, Nigeria","RT @Nobsdaslushhkid: Five years ago, no one could have imagined a world where most people would be working from home but it’s Twitter polit…"
1475004754124288004,New Nigeria,,"RT @Greatest_great1: ""Peter Obi isn't a nice guy, his grasp of the challenges and ability to articulate solutions is not fair on the other…"
227380156,Sirvic,,RT @urchilla01: Peter Obi on @ARISEtv addressing the allegations made by Mahdi Shehu that he made Northerners wear tags while he was Govern…
2251696885,Giddey,"Lagos, Nigeria","RT @JosephOnuorah: In Essence 

Peter Obi said - “NIGERIANS LO KAN”

Inferring that we will NEVER 👎

“gbe kini fun” anybody but Nigerians a…"
604649177,Bakare Paul Bernard,"Lagos, Nigeria","RT @novieverest: Peter Obi has been supporting Umza Rice, the biggest rice processing factory in Kano state.

So we have been benefitting f…"
1447000978956460032,Otagburu Agu,"Eremogbogoro, Nigeria",RT @NigeriaRenew: I’ll always appreciate the positive impact Rabiu Kwankwaso had in my life &amp; that of millions of Kano People. His wonderfu…
289240724,Ihunenyeaku,,"RT @UchePOkoye: On Arise Tv, Peter Obi talked about how he supported UMZA Rice, in Kano State in 2019.

This is the biggest rice milling fa…"
1488382504897855489,Do J 🌟💫,here,"RT @Iam_ogomzz: @urchilla01 One interesting Peter obi said is ""I need to know all before I become president, not when I get there I begin t…"
966968618327203840,identity,,RT @adeyanjudeji: Peter Obi is beginning to sound like a motivational speaker. He should open a motivational school. Not ready to face real…
937580348,Ogheneruemugba_O,"Lagos, Nigeria","RT @AyoBankole: In supporting Peter Obi, understand the dynamics of how many elites work, esp Nigerian elites. They are friends &amp; will prot…"
40080005,CHUKWUDI  ECHIANU,,RT @blossommartins: If your candidate can’t sit with Arise Tv presenters and tackled national issues like PETER OBI Don’t you dare host any…
122710076,Richard (PETER OBI'S STUDENT),"Lagos, Lekki Peninsula","RT @Ifeanyicc: When was the last time Nigerians were this keen to watch and listen to any presidential candidate live on TV? 
Anytime Peter…"
1196773154280083457,Obedient Preacher 🤝❤,Nigeria,"@urchilla01 Finally, we have an anthem for Peter Obi. 🙂✊

#ObidientAnthem 

https://t.co/4rOe2dfwIp"
119150332,achebe chinedu,in my space .,RT @johncfc_: So obi built one teaching hospital. One heart surgery centre. Over 10 hospitals. And 10 schools of Nursing and midwifer witho…
879350581068017664,Emmanuel Chuks (Isuikwuato Last born),"Port Harcourt, Nigeria",RT @ebenezeribekwe1: Over 23k people streamed Arise TV to listen to Peter Obi; because he's the one out of all presidential candidates to o…
1403686189996064776,HRM Joke ⭐⭐,,"RT @AfamDeluxo: ""I want to show people love, when they show me hatred"" - Peter Obi."
1481561552226504704,❤️BÃLOGÛN .Ô. HÃPPîNESS 🌺,"Warri, Nigeria","RT @Mattonah: Me preaching Peter Obi to a scammer. We must do our best in winning all for this righteous course.

#TheMorningShow #PeterObi…"
1049903945248845824,•Olatunde Aluko•,Mars,"@UchePOkoye When Peter Obi says “Go and Verify” , he means it."
953668979884744705,Paul Ajose,Nigeria,"RT @Anayo_Ella: Peter Obi responding to Buba Galadima and Kwankwaso saying he should accept to be the vice president. PO answered, ""why sho…"
1185320154978275331,"Oludayo, J. Oluwaseun","Ibadan, Nigeria","RT @novieverest: Peter Obi on Arise TV was boom!!!
See Rufai thinking of how to pull his shirts and enter the streets to campaign for Peter…"
1187407877427863552,Don Mex,,"RT @IkukuomaC: Mr Peter Obi resounding response to Rabiu Kwankwaso "" His comments is the reason we have 100m Nigerians living in poverty ""…"
1499858257594179595,Tamz styles,Global Designer ,"RT @Chude__: ""The comments from My Elder brother Kwankwaso is why we are where we are today, we vote for Incompetence based on the Primitiv…"
1057235978195222528,Agbachukwuburu #IamproudlyIgbo,Eastern Nigeria,"RT @UchePOkoye: Peter Obi was in Egypt to study how to fix Nigeria's epileptic power supply, while Emi Lokan was in France to meet a Crimin…"
1475004754124288004,New Nigeria,,"RT @phoenixz1: Peter Obi on #TheMorningShow just gave me hope for Nigeria.

When they say P.O has no structure, they are just saying he doe…"
1410868705857355780,Docility,"Tema, Ghana","RT @Jack_ng01: Forget Peter Obi's speech on Arise TV

When you get the opportunity to seat with him one-on-one and discuss these issues, yo…"
604649177,Bakare Paul Bernard,"Lagos, Nigeria","RT @novieverest: Peter Obi went to Arise TV and cooked a meal for everyone. He didn't choose anyone, he cooked it for everyone.

A national…"
2766970463,Tunde Olusegun,Port Harcourt ,"RT @ThisIsPOU: Someone needs to advice Sowore to get over this his obsession with Peter Obi. It's as if he eats, sleeps, breathes Peter Obi…"
1507810297557495819,Jackson Ayeni,"Port Harcourt, Nigeria","RT @AlRaheemmuhd: "" The vast land in The North should be farms, while Kano and Kaduna become a processing hubs and that's what I want to do…"
175574913,Makata Golibe,,"RT @firstladyship: I am building a team of competent Nigerians. I want those who can look at me in the face &amp; say; “Mr President, you are w…"
1445347301703225352,Big Mex,,RT @peter_pentane: It's not making sense if it's not Peter Obi. ✊🇳🇬 https://t.co/y78TSty5PF
1083656369511825408,Lanz Kogah,"Abuja, Nigeria",RT @NigeriaRenew: I’ll always appreciate the positive impact Rabiu Kwankwaso had in my life &amp; that of millions of Kano People. His wonderfu…
947050810550124544,💱RAKUN #PETEROBI2023🐦,nowhere special,"RT @urchilla01: Rufai: when are we going to see your manifesto? 

Peter Obi: ""I can hire professionals to write something I don't believe i…"
735464536497639424,Emmanuel E,"Lagos, Nigeria",RT @iSlimfit: “They say I am only qualified to be a VP because I understand the economy and I will handle the economy. I say the economy is…
1023588347753766913,Six Strokes Of KeNn,The Guy Next Door,"RT @OBIdient_FC: Peter Obi on Arise TV 

""The comments from Kwankwaso is why we are where we are today, we vote for Incompetence based on t…"
3775187182,saint mouneke ikedi,Germany,"RT @EmekaGift100: There is scammer in town ,Peter Obi is scammer Scamming people so easily ---Asari Dokubo https://t.co/UDuo6QteKW"
3377524055,Chinedu,lagos,"RT @firstladyship: I am building a team of competent Nigerians. I want those who can look at me in the face &amp; say; “Mr President, you are w…"
2174401306,Georgio-an advocate of a New 🇳🇬.Nigeria Lokan!,"Abuja, Nigeria",RT @FS_Yusuf_: Peter Obi is holding a masterclass on Arise TV ✊🏿
1323623896596230146,Never Give Up💪🏾😎👑,,"RT @Deborahgaji: Peter Obi raised the bar! By now, Tinubu and Atiku would have started roasting corn, frying Akara &amp; other very useless stu…"
484552997,👁,🇳🇬 🇬🇧 ,"RT @Anayo_Ella: Peter Obi responding to Buba Galadima and Kwankwaso saying he should accept to be the vice president. PO answered, ""why sho…"
810962478662356992,Chima 💫🐩,,RT @UchePOkoye: Peter Obi was in the Rivers state to discuss how his government will help the state's economy!
3337197095,MARTINEZ💫,"Akure, Nigeria",RT @simisola10: “The job of a leader is to solve problems not to give excuses” Peter Obi.
1478510230564659203,zizo nwajide,,"https://t.co/EM5cXnsYzm
Where there’s no vision people perish. TB Joshua has said it all. Peter Obi is divine."
1407413761,Ola 🫣,Where I'm supposed to be,"RT @UchePOkoye: On Arise Tv, Peter Obi talked about how he supported UMZA Rice, in Kano State in 2019.

This is the biggest rice milling fa…"
980808638506954753,Rebels,Nigeria,"RT @Nkemchor_: Peter Obi on Arise tv has cleared the air about talks of Obidients attacking people online.
His response is that some people…"
67886524,Osazele,Must you know? ,"Y'all remember the popular ""There's is Rice in Kano, There's Rice in Kano"" jingle by #ArewaTwitter? 

Peter Obi was even one of the financiers of the biggest Rice Mills in Kano 😂

Omoo!! x20 https://t.co/8mnEtcDYo3"
1217064209093136384,Ada Amadioha,,"RT @Victorcapsules: ..""The job of the government isn't to give excuses""

Peter Obi."
375469239,Adeyinka✨,somewhere you wish to be ,"RT @mavisikpeme: Watch how Dr Yusuf Datti Baba-Ahmed , Peter Obi ‘s could be VP called out President Buhari ‘s ineptitude ! 

A combo of co…"
1152490605324509184,Amos,,"RT @Jack_ng01: Forget Peter Obi's speech on Arise TV

When you get the opportunity to seat with him one-on-one and discuss these issues, yo…"
776181855875952646,chris,"Port Harcourt, Nigeria","RT @OBIdient_FC: Peter Obi on Arise TV 

""The comments from Kwankwaso is why we are where we are today, we vote for Incompetence based on t…"
2360966798,Tirsing David,,"RT @Nedumcity_: Who else listened to President Peter Obi, The Next President of Nigeria?"
4587987981,Frank Imooa,"Lagos, Nigeria",RT @adaigbo_2022: Some of us are hide inside office restroom streaming Peter Obi's interview on Arise TV. 😂😂😂😂😂😂 E choke!! 😁😁😁
2474560144,Maibitil 🇮🇹,"Abuja,Nigeria",@UchePOkoye This my uncles rice mill which is the smallest among the rice mills factory in Kano. Beside if it was the Peter Obi i know he can’t support him with anything bcoz my uncle is richer than Obi except if he will loot the public funds and invest in the rice mill.
489688100,kingsley,Lagos ,"RT @firstladyship: By the way, Peter Obi is no threat to Otedola &amp; Co. He simply want to fix Nigeria for all. So they should feel free to t…"
1404168252431945732,@Ioruebube,,"RT @Sports_Doctor2: On Arise Tv, Peter Obi talked about how he supported UMZA Rice, one of the biggest rice milling factory in Nigeria loca…"
1392374724731281408,Peace,"Lagos, Nigeria","RT @Makavelli275: After watching that Peter Obi’s interview this morning, I am now more willing, and prepared to financially support his ca…"
704509827,okechimyerem,Right there with you ,RT @unlimitedotunba: Watching Peter Obi on Arise News and it is Really really difficult to hate this man.
817091598,Ifeanyi chukwunweike,,"RT @Chude__: ""The comments from My Elder brother Kwankwaso is why we are where we are today, we vote for Incompetence based on the Primitiv…"
1317398236487876609,Chinazam,Nigeria,"RT @iam_paulash: Omojuwa did strong thing to Goodluck Jonathan, but these generation won’t let him getaway with Peter Obi, if you sneeze th…"
856301695,roboticanimation,Nigeria 🇳🇬 Qatar 🇶🇦 🇪🇬,"RT @UchePOkoye: On Arise Tv, Peter Obi talked about how he supported UMZA Rice, in Kano State in 2019.

This is the biggest rice milling fa…"
225109245,SocaDele,,RT @ImohUmoren: Looks like they’ve made Peter Obi angry. Yeah sometimes let’s leave the humility to one side and take on our oops head on
169828403,Ezesinachi,,"RT @Spotlight_Abby: Peter Obi on Arise TV: spirited defending Obidients and all his supporters ❤❤❤

#NationalShutdown #itshappening
Tinubu…"
1071095442321129472,Nnanna,nowhere,"RT @urchilla01: Rufai: when are we going to see your manifesto? 

Peter Obi: ""I can hire professionals to write something I don't believe i…"
3235156157,Enriskado,"Lagos,Nigeria ",RT @peter_pentane: It's not making sense if it's not Peter Obi. ✊🇳🇬 https://t.co/y78TSty5PF
280917587,20.10.2020,"Abuja, Nigeria","RT @urchilla01: Rufai: when are we going to see your manifesto? 

Peter Obi: ""I can hire professionals to write something I don't believe i…"
1517189124201005056,Xicon ☯,,"RT @kobokolaugh: Gospel according to Peter Obo continues. 
Thank you so much for the love and support so far.
God bless you all, the minist…"
302736455,UncleWada 🏳️‍🌈,"Victoria Island, Nigeria","RT @mavisikpeme: Watch how Dr Yusuf Datti Baba-Ahmed , Peter Obi ‘s could be VP called out President Buhari ‘s ineptitude ! 

A combo of co…"
788287884939890688,CFC-JM,"Awka, Nigeria","RT @urchilla01: Rufai: when are we going to see your manifesto? 

Peter Obi: ""I can hire professionals to write something I don't believe i…"
229910086,Forward Ever,,"RT @Greatest_great1: ""Peter Obi isn't a nice guy, his grasp of the challenges and ability to articulate solutions is not fair on the other…"
1444140497099005952,Uncle Aondofa,,RT @urchilla01: Over 20k people tuned in live to watch Peter Obi on @ARISEtv this morning. He dealt with every issue raised. He did not pol…
1187029379710439432,MichelleNwaoṅu,,"RT @Hafeezbukar: Peter Obi is not for Igbo, Hausa or Yoruba. He is for New Nigeria 🇳🇬"
987107172130742272,Oluwafemi Michael Baiyeri,Kwara State,"RT @Sholexx_: @AbDaTallest @PeterObi Personally, I feel Peter Obi should stop dishing out unverifiable figures during his media tours.

On…"
1521920902312738819,Ben Okpa,,RT @essyenn: Peter Obi is way ahead of the chasing pack. I am glad the whole country can now see. A new Nigeria is indeed possible. Excelle…
566502098,Pepitone,Nigeria,"@General_Oluchi They're looking for another bright candidate to tie his hands, not my President Peter Obi."
